forecaster_id,location,location_name,inc,type,forecast_date,forecast_week,expert,leaderboard,name_board,assigned_forecast_type,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,forecast_duration,quantile,value,target
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.25,86207.629368084,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.3,90584.9541138666,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.35,94839.3630525702,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.4,99060.9933661061,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.45,103324.24513182,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.5,107699,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.55,112258.982257282,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.6,117090.231047175,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.65,122302.32498051,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.7,128046.370553103,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.75,134548.121622449,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.8,142177.361966407,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.85,151617.866262655,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.9,164391.752764534,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.95,185330.736901889,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.975,205640.276951837,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,107699,89156,186570,0.33,4,2020-12-19,zero,constant,,0.99,232069.082677137,4 wk ahead inc case
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.01,1240.57006654242,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.025,1315.46790992326,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.05,1383.49109630001,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.1,1466.2944184137,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.15,1524.94344264749,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.2,1573.22439415743,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.25,1615.86158707928,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.3,1655.13501054248,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.35,1692.37926892616,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.4,1728.49507036107,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.45,1764.17092545223,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.5,1800,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.55,1836.55673793028,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.6,1874.46296813748,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.65,1914.46448174459,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.7,1957.54423618776,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.75,2005.12223689679,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.8,2059.46463329234,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.85,2124.66896108288,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.9,2209.65173113404,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.95,2341.90159131852,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.975,2463.00192924434,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,1800,1149,1975,0.16,1,2020-11-28,zero,constant,3.41837251186371,0.99,2611.70254496804,1 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.01,1338.1965832565,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.025,1434.67137085857,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.05,1523.18994084636,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.1,1632.04555987006,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.15,1709.85167363653,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.2,1774.32653816674,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.25,1831.57438681859,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.3,1884.55717481306,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.35,1935.02081121802,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.4,1984.15478131814,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.45,2032.87960858131,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.5,2082,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.55,2132.30728553821,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.6,2184.67028924039,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.65,2240.14334877952,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.7,2300.1286763454,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.75,2366.665548064,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.8,2443.02494876659,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.85,2535.14621580061,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.9,2656.0067357097,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.95,2845.81973906118,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.975,3021.40552048928,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2082,1149,1975,0.19,2,2020-12-05,zero,constant,3.41837251186371,0.99,3239.22811807772,2 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.01,1429.0118864234,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.025,1548.96609457273,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.05,1660.1566265715,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.1,1798.2939408079,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.15,1897.93111016439,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.2,1981.04221575919,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.25,2055.23871487902,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.3,2124.23478512623,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.35,2190.23588175775,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.4,2254.75966038331,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.45,2318.99581333125,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.5,2384,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.55,2450.82633065891,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.6,2520.6482534967,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.65,2594.90589453718,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.7,2675.53099111042,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.75,2765.35078813682,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.8,2868.92220407425,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.85,2994.55336896171,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.9,3160.47108374656,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.95,3423.44566111047,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.975,3669.1932895844,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2384,1149,1975,0.22,3,2020-12-12,zero,constant,3.41837251186371,0.99,3977.19294989548,3 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.01,1399.62560365207,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.025,1545.1614836643,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.05,1682.37792066626,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.1,1855.77013717202,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.15,1982.74388469316,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.2,2089.8263320684,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.25,2186.29092912809,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.3,2276.70805123987,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.35,2363.82761255695,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.4,2449.57608495802,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.45,2535.4981769278,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.5,2623,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.55,2713.52157244951,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.6,2808.70189836046,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.65,2910.58830324677,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.7,3021.96366207479,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.75,3146.9411999728,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.8,3292.20131569038,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.85,3470.00389365202,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.9,3707.42521511017,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.95,4089.52644675418,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.975,4452.69253261737,4 wk ahead inc death
996366,GM,Germany,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,nib,distribution,distribution,log-normal,2623,1149,1975,0.27,4,2020-12-19,zero,constant,3.41837251186371,0.99,4915.69244092672,4 wk ahead inc death
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.01,156753.961646633,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.025,161267.061784531,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.05,165231.182970083,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.1,169897.908746676,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.15,173105.656702421,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.2,175689.472750677,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.25,177930.662351786,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.3,179962.7577446,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.35,181862.330026409,1 wk ahead inc case
228720,PL,Poland,incident,quantile,2020-11-24T00:00:00Z,48,TRUE,yes,kath,distribution,distribution,fifth-power-normal,187209,102162,231282,0.17,1,2020-11-28,constant,constant,521.915252685547,0.4,183679.637588391,1 wk ahead inc case
