forecaster_id,location,location_name,inc,type,forecast_date,forecast_week,expert,leaderboard,assigned_forecast_type,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,submission_date,forecast_duration
215393,GM,Germany,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,3400,2785.4128761691,5135.15397389571,0.3,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,13010.5362849236
996366,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065,95247,0.13,1,2021-01-02,constant,constant,2020-12-28T00:00:00Z,1.71511948108673
996366,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065,95247,0.19,2,2021-01-09,constant,constant,2020-12-28T00:00:00Z,1.71511948108673
996366,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065,95247,0.26,3,2021-01-16,constant,constant,2020-12-28T00:00:00Z,1.71511948108673
996366,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,68414,46065,95247,0.32,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,1.71511948108673
215393,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065.4262729823,95247.2488803032,0.1,1,2021-01-02,constant,constant,2020-12-28T00:00:00Z,19.7102761268616
215393,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065.4262729823,95247.2488803032,0.15,2,2021-01-09,constant,constant,2020-12-28T00:00:00Z,19.7102761268616
215393,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065.4262729823,95247.2488803032,0.2,3,2021-01-16,constant,constant,2020-12-28T00:00:00Z,19.7102761268616
215393,PL,Poland,incident,cases,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,66239,46065.4262729823,95247.2488803032,0.25,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,19.7102761268616
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2161,2072,2381,0.07,1,2021-01-02,constant,constant,2020-12-28T00:00:00Z,1.021391137441
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2069,2072,2381,0.14,2,2021-01-09,constant,constant,2020-12-28T00:00:00Z,1.021391137441
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2080,2072,2381,0.23,3,2021-01-16,constant,constant,2020-12-28T00:00:00Z,1.021391137441
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2161,2072,2381,0.29,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,1.021391137441
215393,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2100,2071.53881431967,2381.24478571261,0.1,1,2021-01-02,constant,constant,2020-12-28T00:00:00Z,82.5087342262268
215393,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,1900,2071.53881431967,2381.24478571261,0.15,2,2021-01-09,constant,constant,2020-12-28T00:00:00Z,82.5087342262268
215393,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,1690,2071.53881431967,2381.24478571261,0.2,3,2021-01-16,constant,constant,2020-12-28T00:00:00Z,82.5087342262268
215393,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,1500,2071.53881431967,2381.24478571261,0.25,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,82.5087342262268
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2161,2072,2381,0.07,1,2021-01-02,constant,constant,2020-12-28T00:00:00Z,2.01394138336182
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2069,2072,2381,0.14,2,2021-01-09,constant,constant,2020-12-28T00:00:00Z,2.01394138336182
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2080,2072,2381,0.23,3,2021-01-16,constant,constant,2020-12-28T00:00:00Z,2.01394138336182
996366,PL,Poland,incident,deaths,2020-12-29T00:00:00Z,53,TRUE,yes,distribution,distribution,log-normal,2161,2072,2381,0.29,4,2021-01-23,constant,constant,2020-12-28T00:00:00Z,2.01394138336182
