location,location_name,epiweek,value,target_end_date
GM07,North Rhine-Westphalia State,42,88204,2020-10-17
GM08,Rhineland-Palatinate State,42,13227,2020-10-17
GM09,Saarland State,42,4221,2020-10-17
GM10,Schleswig-Holstein State,42,5600,2020-10-17
GM11,Brandenburg State,42,5305,2020-10-17
GM12,Mecklenburg-Western Pomerania State,42,1590,2020-10-17
GM13,Free State of Saxony,42,9738,2020-10-17
GM14,Sachsen-Anhalt State,42,3134,2020-10-17
GM15,Free State of Thüringia,42,4793,2020-10-17
GM16,Berlin State,42,20764,2020-10-17
PL,Poland,42,157608,2020-10-17
PL72,Dolnoslaskie,42,8511,2020-10-17
PL73,Kujawsko-Pomorskie,42,6935,2020-10-17
PL74,Lodzkie,42,11592,2020-10-17
PL75,Lubelskie,42,5858,2020-10-17
PL76,Lubuskie,42,2263,2020-10-17
PL77,Malopolskie,42,20821,2020-10-17
PL78,Mazowieckie,42,21642,2020-10-17
PL79,Opolskie,42,4286,2020-10-17
PL80,Podkarpackie,42,8226,2020-10-17
PL81,Podlaskie,42,3957,2020-10-17
PL82,Pomorskie,42,9764,2020-10-17
PL83,Slaskie,42,28364,2020-10-17
PL84,Swietokrzyskie,42,4637,2020-10-17
PL85,Warminsko-Mazurskie,42,3287,2020-10-17
PL86,Wielkopolskie,42,13581,2020-10-17
PL87,Zachodniopomorskie,42,3884,2020-10-17
GM,Germany,43,418005,2020-10-24
GM01,Baden-Württemberg State,43,66838,2020-10-24
GM02,Free State of Bavaria,43,88319,2020-10-24
GM03,Free Hanseatic City of Bremen,43,4152,2020-10-24
GM04,Free Hanseatic City of Hamburg,43,11043,2020-10-24
GM05,Hesse State,43,31128,2020-10-24
GM06,Lower Saxony State,43,29101,2020-10-24
GM07,North Rhine-Westphalia State,43,104617,2020-10-24
GM08,Rhineland-Palatinate State,43,15781,2020-10-24
GM09,Saarland State,43,5008,2020-10-24
GM10,Schleswig-Holstein State,43,6520,2020-10-24
GM11,Brandenburg State,43,6309,2020-10-24
GM12,Mecklenburg-Western Pomerania State,43,2056,2020-10-24
GM13,Free State of Saxony,43,12453,2020-10-24
GM14,Sachsen-Anhalt State,43,3760,2020-10-24
GM15,Free State of Thüringia,43,5546,2020-10-24
GM16,Berlin State,43,25374,2020-10-24
PL,Poland,43,228318,2020-10-24
PL72,Dolnoslaskie,43,12116,2020-10-24
PL73,Kujawsko-Pomorskie,43,11730,2020-10-24
PL74,Lodzkie,43,16639,2020-10-24
PL75,Lubelskie,43,9424,2020-10-24
PL76,Lubuskie,43,3939,2020-10-24
PL77,Malopolskie,43,29896,2020-10-24
PL78,Mazowieckie,43,31416,2020-10-24
PL79,Opolskie,43,6703,2020-10-24
PL80,Podkarpackie,43,13286,2020-10-24
PL81,Podlaskie,43,5455,2020-10-24
PL82,Pomorskie,43,13718,2020-10-24
PL83,Slaskie,43,35164,2020-10-24
PL84,Swietokrzyskie,43,7110,2020-10-24
PL85,Warminsko-Mazurskie,43,5100,2020-10-24
PL86,Wielkopolskie,43,20293,2020-10-24
PL87,Zachodniopomorskie,43,6329,2020-10-24
GM,Germany,44,518753,2020-10-31
GM01,Baden-Württemberg State,44,80233,2020-10-31
GM02,Free State of Bavaria,44,104764,2020-10-31
GM03,Free Hanseatic City of Bremen,44,5331,2020-10-31
GM04,Free Hanseatic City of Hamburg,44,13357,2020-10-31
GM05,Hesse State,44,40998,2020-10-31
GM06,Lower Saxony State,44,35942,2020-10-31
GM07,North Rhine-Westphalia State,44,132479,2020-10-31
GM08,Rhineland-Palatinate State,44,20103,2020-10-31
GM09,Saarland State,44,6249,2020-10-31
GM10,Schleswig-Holstein State,44,8028,2020-10-31
GM11,Brandenburg State,44,7831,2020-10-31
GM12,Mecklenburg-Western Pomerania State,44,2782,2020-10-31
GM13,Free State of Saxony,44,17196,2020-10-31
GM14,Sachsen-Anhalt State,44,5067,2020-10-31
GM15,Free State of Thüringia,44,6953,2020-10-31
GM16,Berlin State,44,31440,2020-10-31
PL,Poland,44,340834,2020-10-31
PL72,Dolnoslaskie,44,17721,2020-10-31
PL73,Kujawsko-Pomorskie,44,20253,2020-10-31
PL74,Lodzkie,44,25782,2020-10-31
PL75,Lubelskie,44,15844,2020-10-31
PL76,Lubuskie,44,6411,2020-10-31
PL77,Malopolskie,44,41531,2020-10-31
PL78,Mazowieckie,44,48790,2020-10-31
PL79,Opolskie,44,9789,2020-10-31
PL80,Podkarpackie,44,20179,2020-10-31
PL81,Podlaskie,44,8113,2020-10-31
PL82,Pomorskie,44,19211,2020-10-31
PL83,Slaskie,44,45483,2020-10-31
PL84,Swietokrzyskie,44,10419,2020-10-31
PL85,Warminsko-Mazurskie,44,8016,2020-10-31
PL86,Wielkopolskie,44,33251,2020-10-31
PL87,Zachodniopomorskie,44,10041,2020-10-31
GM,Germany,45,642488,2020-11-07
GM01,Baden-Württemberg State,45,96602,2020-11-07
GM02,Free State of Bavaria,45,127614,2020-11-07
GM03,Free Hanseatic City of Bremen,45,6872,2020-11-07
GM04,Free Hanseatic City of Hamburg,45,16263,2020-11-07
GM05,Hesse State,45,51438,2020-11-07
GM06,Lower Saxony State,45,44009,2020-11-07
GM07,North Rhine-Westphalia State,45,164919,2020-11-07
GM08,Rhineland-Palatinate State,45,25342,2020-11-07
GM09,Saarland State,45,8130,2020-11-07
GM10,Schleswig-Holstein State,45,9590,2020-11-07
GM11,Brandenburg State,45,10086,2020-11-07
GM12,Mecklenburg-Western Pomerania State,45,3580,2020-11-07
GM13,Free State of Saxony,45,24255,2020-11-07
GM14,Sachsen-Anhalt State,45,6482,2020-11-07
GM15,Free State of Thüringia,45,8620,2020-11-07
GM16,Berlin State,45,38686,2020-11-07
PL,Poland,45,493765,2020-11-07
PL72,Dolnoslaskie,45,29462,2020-11-07
PL73,Kujawsko-Pomorskie,45,30422,2020-11-07
PL74,Lodzkie,45,36514,2020-11-07
PL75,Lubelskie,45,25394,2020-11-07
PL76,Lubuskie,45,9400,2020-11-07
PL77,Malopolskie,45,55972,2020-11-07
PL78,Mazowieckie,45,68165,2020-11-07
PL79,Opolskie,45,13618,2020-11-07
PL80,Podkarpackie,45,29342,2020-11-07
PL81,Podlaskie,45,12335,2020-11-07
PL82,Pomorskie,45,27671,2020-11-07
PL83,Slaskie,45,62976,2020-11-07
PL84,Swietokrzyskie,45,15087,2020-11-07
PL85,Warminsko-Mazurskie,45,12682,2020-11-07
PL86,Wielkopolskie,45,49696,2020-11-07
PL87,Zachodniopomorskie,45,15029,2020-11-07
GM,Germany,46,773556,2020-11-14
GM01,Baden-Württemberg State,46,113539,2020-11-14
GM02,Free State of Bavaria,46,153156,2020-11-14
GM03,Free Hanseatic City of Bremen,46,7965,2020-11-14
GM04,Free Hanseatic City of Hamburg,46,19450,2020-11-14
GM05,Hesse State,46,62462,2020-11-14
GM06,Lower Saxony State,46,53883,2020-11-14
GM07,North Rhine-Westphalia State,46,196363,2020-11-14
GM08,Rhineland-Palatinate State,46,31397,2020-11-14
GM09,Saarland State,46,9713,2020-11-14
GM10,Schleswig-Holstein State,46,11203,2020-11-14
GM11,Brandenburg State,46,12205,2020-11-14
GM12,Mecklenburg-Western Pomerania State,46,4289,2020-11-14
GM13,Free State of Saxony,46,33007,2020-11-14
GM14,Sachsen-Anhalt State,46,7941,2020-11-14
GM15,Free State of Thüringia,46,10549,2020-11-14
GM16,Berlin State,46,46434,2020-11-14
PL,Poland,46,665547,2020-11-14
PL72,Dolnoslaskie,46,44897,2020-11-14
PL73,Kujawsko-Pomorskie,46,38950,2020-11-14
PL74,Lodzkie,46,46837,2020-11-14
PL75,Lubelskie,46,33908,2020-11-14
PL76,Lubuskie,46,13644,2020-11-14
PL77,Malopolskie,46,73925,2020-11-14
PL78,Mazowieckie,46,82006,2020-11-14
PL79,Opolskie,46,19150,2020-11-14
PL80,Podkarpackie,46,39298,2020-11-14
PL81,Podlaskie,46,17221,2020-11-14
PL82,Pomorskie,46,36771,2020-11-14
PL83,Slaskie,46,91978,2020-11-14
PL84,Swietokrzyskie,46,20089,2020-11-14
PL85,Warminsko-Mazurskie,46,17541,2020-11-14
PL86,Wielkopolskie,46,68000,2020-11-14
PL87,Zachodniopomorskie,46,21332,2020-11-14
GM,Germany,47,902528,2020-11-21
GM01,Baden-Württemberg State,47,129905,2020-11-21
GM02,Free State of Bavaria,47,177522,2020-11-21
GM03,Free Hanseatic City of Bremen,47,9052,2020-11-21
GM04,Free Hanseatic City of Hamburg,47,22098,2020-11-21
GM05,Hesse State,47,74368,2020-11-21
GM06,Lower Saxony State,47,61621,2020-11-21
GM07,North Rhine-Westphalia State,47,227783,2020-11-21
GM08,Rhineland-Palatinate State,47,37132,2020-11-21
GM09,Saarland State,47,11247,2020-11-21
GM10,Schleswig-Holstein State,47,12638,2020-11-21
GM11,Brandenburg State,47,15032,2020-11-21
GM12,Mecklenburg-Western Pomerania State,47,5064,2020-11-21
GM13,Free State of Saxony,47,41336,2020-11-21
GM14,Sachsen-Anhalt State,47,9580,2020-11-21
GM15,Free State of Thüringia,47,13132,2020-11-21
GM16,Berlin State,47,55018,2020-11-21
PL,Poland,47,819262,2020-11-21
PL72,Dolnoslaskie,47,59434,2020-11-21
PL73,Kujawsko-Pomorskie,47,46487,2020-11-21
PL74,Lodzkie,47,55806,2020-11-21
PL75,Lubelskie,47,41586,2020-11-21
PL76,Lubuskie,47,17484,2020-11-21
PL77,Malopolskie,47,86282,2020-11-21
PL78,Mazowieckie,47,99835,2020-11-21
PL79,Opolskie,47,24177,2020-11-21
PL80,Podkarpackie,47,45492,2020-11-21
PL81,Podlaskie,47,21359,2020-11-21
PL82,Pomorskie,47,45870,2020-11-21
PL83,Slaskie,47,114028,2020-11-21
PL84,Swietokrzyskie,47,26037,2020-11-21
PL85,Warminsko-Mazurskie,47,23722,2020-11-21
PL86,Wielkopolskie,47,82345,2020-11-21
PL87,Zachodniopomorskie,47,29318,2020-11-21
GM,Germany,48,1028089,2020-11-28
GM01,Baden-Württemberg State,48,145615,2020-11-28
GM02,Free State of Bavaria,48,201950,2020-11-28
GM03,Free Hanseatic City of Bremen,48,9868,2020-11-28
GM04,Free Hanseatic City of Hamburg,48,24305,2020-11-28
GM05,Hesse State,48,84845,2020-11-28
GM06,Lower Saxony State,48,69948,2020-11-28
GM07,North Rhine-Westphalia State,48,255115,2020-11-28
GM08,Rhineland-Palatinate State,48,42670,2020-11-28
GM09,Saarland State,48,12237,2020-11-28
GM10,Schleswig-Holstein State,48,14013,2020-11-28
GM11,Brandenburg State,48,18197,2020-11-28
GM12,Mecklenburg-Western Pomerania State,48,5820,2020-11-28
GM13,Free State of Saxony,48,52411,2020-11-28
GM14,Sachsen-Anhalt State,48,11667,2020-11-28
GM15,Free State of Thüringia,48,16364,2020-11-28
GM16,Berlin State,48,63064,2020-11-28
PL,Poland,48,958175,2020-11-28
PL72,Dolnoslaskie,48,67556,2020-11-28
PL73,Kujawsko-Pomorskie,48,54092,2020-11-28
PL74,Lodzkie,48,63084,2020-11-28
PL75,Lubelskie,48,48312,2020-11-28
PL76,Lubuskie,48,20880,2020-11-28
PL77,Malopolskie,48,94541,2020-11-28
PL78,Mazowieckie,48,114408,2020-11-28
PL79,Opolskie,48,28030,2020-11-28
PL80,Podkarpackie,48,50176,2020-11-28
PL81,Podlaskie,48,25319,2020-11-28
PL82,Pomorskie,48,54151,2020-11-28
PL83,Slaskie,48,124866,2020-11-28
PL84,Swietokrzyskie,48,29093,2020-11-28
PL85,Warminsko-Mazurskie,48,30273,2020-11-28
PL86,Wielkopolskie,48,94629,2020-11-28
PL87,Zachodniopomorskie,48,35718,2020-11-28
GM,Germany,49,1153556,2020-12-05
GM01,Baden-Württemberg State,49,162349,2020-12-05
GM02,Free State of Bavaria,49,226357,2020-12-05
GM03,Free Hanseatic City of Bremen,49,10632,2020-12-05
GM04,Free Hanseatic City of Hamburg,49,26272,2020-12-05
GM05,Hesse State,49,94437,2020-12-05
GM06,Lower Saxony State,49,76295,2020-12-05
GM07,North Rhine-Westphalia State,49,281492,2020-12-05
GM08,Rhineland-Palatinate State,49,48260,2020-12-05
GM09,Saarland State,49,13643,2020-12-05
GM10,Schleswig-Holstein State,49,15392,2020-12-05
GM11,Brandenburg State,49,21769,2020-12-05
GM12,Mecklenburg-Western Pomerania State,49,6605,2020-12-05
GM13,Free State of Saxony,49,65830,2020-12-05
GM14,Sachsen-Anhalt State,49,14340,2020-12-05
GM15,Free State of Thüringia,49,20115,2020-12-05
GM16,Berlin State,49,69768,2020-12-05
PL,Poland,49,1041606,2020-12-05
PL72,Dolnoslaskie,49,73496,2020-12-05
PL73,Kujawsko-Pomorskie,49,60905,2020-12-05
PL74,Lodzkie,49,68387,2020-12-05
PL75,Lubelskie,49,52962,2020-12-05
PL76,Lubuskie,49,23324,2020-12-05
PL77,Malopolskie,49,98476,2020-12-05
PL78,Mazowieckie,49,124280,2020-12-05
PL79,Opolskie,49,30625,2020-12-05
PL80,Podkarpackie,49,53030,2020-12-05
PL81,Podlaskie,49,27563,2020-12-05
PL82,Pomorskie,49,60138,2020-12-05
PL83,Slaskie,49,133130,2020-12-05
PL84,Swietokrzyskie,49,31010,2020-12-05
PL85,Warminsko-Mazurskie,49,35509,2020-12-05
PL86,Wielkopolskie,49,103991,2020-12-05
PL87,Zachodniopomorskie,49,41149,2020-12-05
GM,Germany,50,1300516,2020-12-12
GM01,Baden-Württemberg State,50,182958,2020-12-12
GM02,Free State of Bavaria,50,253069,2020-12-12
GM03,Free Hanseatic City of Bremen,50,11488,2020-12-12
GM04,Free Hanseatic City of Hamburg,50,28620,2020-12-12
GM05,Hesse State,50,105934,2020-12-12
GM06,Lower Saxony State,50,83935,2020-12-12
GM07,North Rhine-Westphalia State,50,310932,2020-12-12
GM08,Rhineland-Palatinate State,50,54969,2020-12-12
GM09,Saarland State,50,15460,2020-12-12
GM10,Schleswig-Holstein State,50,17515,2020-12-12
GM11,Brandenburg State,50,25818,2020-12-12
GM12,Mecklenburg-Western Pomerania State,50,7870,2020-12-12
GM13,Free State of Saxony,50,82226,2020-12-12
GM14,Sachsen-Anhalt State,50,17703,2020-12-12
GM15,Free State of Thüringia,50,24811,2020-12-12
GM16,Berlin State,50,77208,2020-12-12
PL,Poland,50,1114974,2020-12-12
PL72,Dolnoslaskie,50,78340,2020-12-12
PL73,Kujawsko-Pomorskie,50,67262,2020-12-12
PL74,Lodzkie,50,73168,2020-12-12
PL75,Lubelskie,50,56621,2020-12-12
PL76,Lubuskie,50,25588,2020-12-12
PL77,Malopolskie,50,102214,2020-12-12
PL78,Mazowieckie,50,133512,2020-12-12
PL79,Opolskie,50,32680,2020-12-12
PL80,Podkarpackie,50,54747,2020-12-12
PL81,Podlaskie,50,29453,2020-12-12
PL82,Pomorskie,50,65798,2020-12-12
PL83,Slaskie,50,140234,2020-12-12
PL84,Swietokrzyskie,50,32268,2020-12-12
PL85,Warminsko-Mazurskie,50,40454,2020-12-12
PL86,Wielkopolskie,50,111582,2020-12-12
PL87,Zachodniopomorskie,50,46810,2020-12-12
GM,Germany,51,1471238,2020-12-19
GM01,Baden-Württemberg State,51,206397,2020-12-19
GM02,Free State of Bavaria,51,283289,2020-12-19
GM03,Free Hanseatic City of Bremen,51,12367,2020-12-19
GM04,Free Hanseatic City of Hamburg,51,31591,2020-12-19
GM05,Hesse State,51,118697,2020-12-19
GM06,Lower Saxony State,51,92773,2020-12-19
GM07,North Rhine-Westphalia State,51,345186,2020-12-19
GM08,Rhineland-Palatinate State,51,62002,2020-12-19
GM09,Saarland State,51,17358,2020-12-19
GM10,Schleswig-Holstein State,51,20259,2020-12-19
GM11,Brandenburg State,51,31224,2020-12-19
GM12,Mecklenburg-Western Pomerania State,51,9448,2020-12-19
GM13,Free State of Saxony,51,102193,2020-12-19
GM14,Sachsen-Anhalt State,51,21867,2020-12-19
GM15,Free State of Thüringia,51,31343,2020-12-19
GM16,Berlin State,51,85244,2020-12-19
PL,Poland,51,1182671,2020-12-19
PL72,Dolnoslaskie,51,82314,2020-12-19
PL73,Kujawsko-Pomorskie,51,73751,2020-12-19
PL74,Lodzkie,51,77437,2020-12-19
PL75,Lubelskie,51,60234,2020-12-19
PL76,Lubuskie,51,27688,2020-12-19
PL77,Malopolskie,51,104591,2020-12-19
PL78,Mazowieckie,51,141998,2020-12-19
PL79,Opolskie,51,34181,2020-12-19
PL80,Podkarpackie,51,56740,2020-12-19
PL81,Podlaskie,51,31153,2020-12-19
PL82,Pomorskie,51,71278,2020-12-19
PL83,Slaskie,51,145997,2020-12-19
PL84,Swietokrzyskie,51,33457,2020-12-19
PL85,Warminsko-Mazurskie,51,45260,2020-12-19
PL86,Wielkopolskie,51,118853,2020-12-19
PL87,Zachodniopomorskie,51,52409,2020-12-19
GM,Germany,52,1627103,2020-12-26
GM01,Baden-Württemberg State,52,227305,2020-12-26
GM02,Free State of Bavaria,52,308651,2020-12-26
GM03,Free Hanseatic City of Bremen,52,13134,2020-12-26
GM04,Free Hanseatic City of Hamburg,52,34813,2020-12-26
GM05,Hesse State,52,130109,2020-12-26
GM06,Lower Saxony State,52,101877,2020-12-26
GM07,North Rhine-Westphalia State,52,375714,2020-12-26
GM08,Rhineland-Palatinate State,52,68113,2020-12-26
GM09,Saarland State,52,19122,2020-12-26
GM10,Schleswig-Holstein State,52,23094,2020-12-26
GM11,Brandenburg State,52,36214,2020-12-26
GM12,Mecklenburg-Western Pomerania State,52,10841,2020-12-26
GM13,Free State of Saxony,52,121060,2020-12-26
GM14,Sachsen-Anhalt State,52,26569,2020-12-26
GM15,Free State of Thüringia,52,38141,2020-12-26
GM16,Berlin State,52,92346,2020-12-26
PL,Poland,52,1248910,2020-12-26
PL72,Dolnoslaskie,52,85812,2020-12-26
PL73,Kujawsko-Pomorskie,52,80183,2020-12-26
PL74,Lodzkie,52,81907,2020-12-26
PL75,Lubelskie,52,63476,2020-12-26
PL76,Lubuskie,52,29842,2020-12-26
PL77,Malopolskie,52,106842,2020-12-26
PL78,Mazowieckie,52,150499,2020-12-26
PL79,Opolskie,52,35596,2020-12-26
PL80,Podkarpackie,52,58324,2020-12-26
PL81,Podlaskie,52,32837,2020-12-26
PL82,Pomorskie,52,77122,2020-12-26
PL83,Slaskie,52,151420,2020-12-26
PL84,Swietokrzyskie,52,34385,2020-12-26
PL85,Warminsko-Mazurskie,52,49755,2020-12-26
PL86,Wielkopolskie,52,126118,2020-12-26
PL87,Zachodniopomorskie,52,58092,2020-12-26
GM,Germany,53,1755351,2021-01-02
GM01,Baden-Württemberg State,53,242744,2021-01-02
GM02,Free State of Bavaria,53,330855,2021-01-02
GM03,Free Hanseatic City of Bremen,53,13703,2021-01-02
GM04,Free Hanseatic City of Hamburg,53,37293,2021-01-02
GM05,Hesse State,53,139368,2021-01-02
GM06,Lower Saxony State,53,109810,2021-01-02
GM07,North Rhine-Westphalia State,53,398678,2021-01-02
GM08,Rhineland-Palatinate State,53,73545,2021-01-02
GM09,Saarland State,53,20111,2021-01-02
GM10,Schleswig-Holstein State,53,25247,2021-01-02
GM11,Brandenburg State,53,42384,2021-01-02
GM12,Mecklenburg-Western Pomerania State,53,12362,2021-01-02
GM13,Free State of Saxony,53,137031,2021-01-02
GM14,Sachsen-Anhalt State,53,30708,2021-01-02
GM15,Free State of Thüringia,53,43875,2021-01-02
GM16,Berlin State,53,97637,2021-01-02
PL,Poland,53,1306121,2021-01-02
PL72,Dolnoslaskie,53,88823,2021-01-02
PL73,Kujawsko-Pomorskie,53,85593,2021-01-02
PL74,Lodzkie,53,85464,2021-01-02
PL75,Lubelskie,53,66024,2021-01-02
PL76,Lubuskie,53,31460,2021-01-02
PL77,Malopolskie,53,108883,2021-01-02
PL78,Mazowieckie,53,157930,2021-01-02
PL79,Opolskie,53,36693,2021-01-02
PL80,Podkarpackie,53,59509,2021-01-02
PL81,Podlaskie,53,34407,2021-01-02
PL82,Pomorskie,53,82448,2021-01-02
PL83,Slaskie,53,156261,2021-01-02
PL84,Swietokrzyskie,53,35246,2021-01-02
PL85,Warminsko-Mazurskie,53,54033,2021-01-02
PL86,Wielkopolskie,53,132282,2021-01-02
PL87,Zachodniopomorskie,53,62761,2021-01-02
GM,Germany,1,1891581,2021-01-09
GM01,Baden-Württemberg State,1,257403,2021-01-09
GM02,Free State of Bavaria,1,351615,2021-01-09
GM03,Free Hanseatic City of Bremen,1,14257,2021-01-09
GM04,Free Hanseatic City of Hamburg,1,40123,2021-01-09
GM05,Hesse State,1,148863,2021-01-09
GM06,Lower Saxony State,1,118305,2021-01-09
GM07,North Rhine-Westphalia State,1,424492,2021-01-09
GM08,Rhineland-Palatinate State,1,79252,2021-01-09
GM09,Saarland State,1,21642,2021-01-09
GM10,Schleswig-Holstein State,1,28056,2021-01-09
GM11,Brandenburg State,1,49531,2021-01-09
GM12,Mecklenburg-Western Pomerania State,1,14429,2021-01-09
GM13,Free State of Saxony,1,152459,2021-01-09
GM14,Sachsen-Anhalt State,1,35734,2021-01-09
GM15,Free State of Thüringia,1,50302,2021-01-09
GM16,Berlin State,1,105118,2021-01-09
PL,Poland,1,1365856,2021-01-09
PL72,Dolnoslaskie,1,91696,2021-01-09
PL73,Kujawsko-Pomorskie,1,91546,2021-01-09
PL74,Lodzkie,1,89365,2021-01-09
PL75,Lubelskie,1,68492,2021-01-09
PL76,Lubuskie,1,32911,2021-01-09
PL77,Malopolskie,1,111221,2021-01-09
PL78,Mazowieckie,1,165820,2021-01-09
PL79,Opolskie,1,37796,2021-01-09
PL80,Podkarpackie,1,61944,2021-01-09
PL81,Podlaskie,1,36062,2021-01-09
PL82,Pomorskie,1,88235,2021-01-09
PL83,Slaskie,1,160796,2021-01-09
PL84,Swietokrzyskie,1,36056,2021-01-09
PL85,Warminsko-Mazurskie,1,57747,2021-01-09
PL86,Wielkopolskie,1,138682,2021-01-09
PL87,Zachodniopomorskie,1,67621,2021-01-09
GM,Germany,2,2019636,2021-01-16
GM01,Baden-Württemberg State,2,271976,2021-01-16
GM02,Free State of Bavaria,2,372696,2021-01-16
GM03,Free Hanseatic City of Bremen,2,14796,2021-01-16
GM04,Free Hanseatic City of Hamburg,2,42349,2021-01-16
GM05,Hesse State,2,157255,2021-01-16
GM06,Lower Saxony State,2,127115,2021-01-16
GM07,North Rhine-Westphalia State,2,447493,2021-01-16
GM08,Rhineland-Palatinate State,2,84229,2021-01-16
GM09,Saarland State,2,22939,2021-01-16
GM10,Schleswig-Holstein State,2,30581,2021-01-16
GM11,Brandenburg State,2,56036,2021-01-16
GM12,Mecklenburg-Western Pomerania State,2,16361,2021-01-16
GM13,Free State of Saxony,2,165292,2021-01-16
GM14,Sachsen-Anhalt State,2,42249,2021-01-16
GM15,Free State of Thüringia,2,56539,2021-01-16
GM16,Berlin State,2,111730,2021-01-16
PL,Poland,2,1422289,2021-01-16
PL72,Dolnoslaskie,2,94627,2021-01-16
PL73,Kujawsko-Pomorskie,2,96884,2021-01-16
PL74,Lodzkie,2,92759,2021-01-16
PL75,Lubelskie,2,71118,2021-01-16
PL76,Lubuskie,2,34493,2021-01-16
PL77,Malopolskie,2,113409,2021-01-16
PL78,Mazowieckie,2,173026,2021-01-16
PL79,Opolskie,2,39036,2021-01-16
PL80,Podkarpackie,2,63416,2021-01-16
PL81,Podlaskie,2,37718,2021-01-16
PL82,Pomorskie,2,93661,2021-01-16
PL83,Slaskie,2,165209,2021-01-16
PL84,Swietokrzyskie,2,36988,2021-01-16
PL85,Warminsko-Mazurskie,2,61619,2021-01-16
PL86,Wielkopolskie,2,144708,2021-01-16
PL87,Zachodniopomorskie,2,72607,2021-01-16
