location,location_name,epiweek,value,target_end_date
PL78,Mazowieckie,28,487,2020-07-11
PL78,Mazowieckie,29,496,2020-07-18
PL78,Mazowieckie,30,506,2020-07-25
PL78,Mazowieckie,31,514,2020-08-01
PL78,Mazowieckie,32,525,2020-08-08
PL78,Mazowieckie,33,528,2020-08-15
PL78,Mazowieckie,34,533,2020-08-22
PL78,Mazowieckie,35,541,2020-08-29
PL78,Mazowieckie,36,550,2020-09-05
PL78,Mazowieckie,37,558,2020-09-12
PL78,Mazowieckie,38,567,2020-09-19
PL78,Mazowieckie,39,576,2020-09-26
PL78,Mazowieckie,40,588,2020-10-03
PL78,Mazowieckie,41,619,2020-10-10
PL78,Mazowieckie,42,667,2020-10-17
PL78,Mazowieckie,43,724,2020-10-24
PL78,Mazowieckie,44,844,2020-10-31
PL78,Mazowieckie,45,1059,2020-11-07
PL78,Mazowieckie,46,1366,2020-11-14
PL78,Mazowieckie,47,1748,2020-11-21
PL78,Mazowieckie,48,2159,2020-11-28
PL78,Mazowieckie,49,2538,2020-12-05
PL78,Mazowieckie,50,2809,2020-12-12
PL78,Mazowieckie,51,3116,2020-12-19
PL78,Mazowieckie,52,3342,2020-12-26
PL78,Mazowieckie,53,3599,2021-01-02
PL79,Opolskie,1,43,2021-01-09
PL79,Opolskie,10,43,2020-03-07
PL79,Opolskie,11,43,2020-03-14
PL79,Opolskie,12,43,2020-03-21
PL79,Opolskie,13,43,2020-03-28
PL79,Opolskie,14,44,2020-04-04
PL79,Opolskie,15,49,2020-04-11
PL79,Opolskie,16,56,2020-04-18
PL79,Opolskie,17,64,2020-04-25
PL79,Opolskie,18,71,2020-05-02
PL79,Opolskie,19,76,2020-05-09
PL79,Opolskie,20,82,2020-05-16
PL79,Opolskie,21,87,2020-05-23
PL79,Opolskie,22,90,2020-05-30
PL79,Opolskie,23,92,2020-06-06
PL79,Opolskie,24,92,2020-06-13
PL79,Opolskie,25,93,2020-06-20
PL79,Opolskie,26,93,2020-06-27
PL79,Opolskie,27,94,2020-07-04
PL79,Opolskie,28,96,2020-07-11
PL79,Opolskie,29,97,2020-07-18
PL79,Opolskie,30,97,2020-07-25
PL79,Opolskie,31,98,2020-08-01
PL79,Opolskie,32,101,2020-08-08
PL79,Opolskie,33,101,2020-08-15
PL79,Opolskie,34,103,2020-08-22
PL79,Opolskie,35,103,2020-08-29
PL79,Opolskie,36,106,2020-09-05
PL79,Opolskie,37,107,2020-09-12
PL79,Opolskie,38,114,2020-09-19
PL79,Opolskie,39,119,2020-09-26
PL79,Opolskie,40,123,2020-10-03
PL79,Opolskie,41,137,2020-10-10
PL79,Opolskie,42,156,2020-10-17
PL79,Opolskie,43,184,2020-10-24
PL79,Opolskie,44,246,2020-10-31
PL79,Opolskie,45,318,2020-11-07
PL79,Opolskie,46,424,2020-11-14
PL79,Opolskie,47,539,2020-11-21
PL79,Opolskie,48,671,2020-11-28
PL79,Opolskie,49,792,2020-12-05
PL79,Opolskie,50,888,2020-12-12
PL79,Opolskie,51,962,2020-12-19
PL79,Opolskie,52,1027,2020-12-26
PL79,Opolskie,53,1098,2021-01-02
PL80,Podkarpackie,1,67,2021-01-09
PL80,Podkarpackie,10,67,2020-03-07
PL80,Podkarpackie,11,67,2020-03-14
PL80,Podkarpackie,12,68,2020-03-21
PL80,Podkarpackie,13,68,2020-03-28
PL80,Podkarpackie,14,71,2020-04-04
PL80,Podkarpackie,15,77,2020-04-11
PL80,Podkarpackie,16,82,2020-04-18
PL80,Podkarpackie,17,83,2020-04-25
PL80,Podkarpackie,18,90,2020-05-02
PL80,Podkarpackie,19,94,2020-05-09
PL80,Podkarpackie,20,98,2020-05-16
PL80,Podkarpackie,21,101,2020-05-23
PL80,Podkarpackie,22,102,2020-05-30
PL80,Podkarpackie,23,103,2020-06-06
PL80,Podkarpackie,24,105,2020-06-13
PL80,Podkarpackie,25,112,2020-06-20
PL80,Podkarpackie,26,117,2020-06-27
PL80,Podkarpackie,27,118,2020-07-04
PL80,Podkarpackie,28,122,2020-07-11
PL80,Podkarpackie,29,122,2020-07-18
PL80,Podkarpackie,30,124,2020-07-25
PL80,Podkarpackie,31,127,2020-08-01
PL80,Podkarpackie,32,135,2020-08-08
PL80,Podkarpackie,33,141,2020-08-15
PL80,Podkarpackie,34,145,2020-08-22
PL80,Podkarpackie,35,148,2020-08-29
PL80,Podkarpackie,36,153,2020-09-05
PL80,Podkarpackie,37,160,2020-09-12
PL80,Podkarpackie,38,175,2020-09-19
PL80,Podkarpackie,39,188,2020-09-26
PL80,Podkarpackie,40,202,2020-10-03
PL80,Podkarpackie,41,236,2020-10-10
PL80,Podkarpackie,42,297,2020-10-17
PL80,Podkarpackie,43,365,2020-10-24
PL80,Podkarpackie,44,466,2020-10-31
PL80,Podkarpackie,45,617,2020-11-07
PL80,Podkarpackie,46,758,2020-11-14
PL80,Podkarpackie,47,1015,2020-11-21
PL80,Podkarpackie,48,1258,2020-11-28
PL80,Podkarpackie,49,1453,2020-12-05
PL80,Podkarpackie,50,1624,2020-12-12
PL80,Podkarpackie,51,1738,2020-12-19
PL80,Podkarpackie,52,1836,2020-12-26
PL80,Podkarpackie,53,1918,2021-01-02
PL81,Podlaskie,1,48,2021-01-09
PL81,Podlaskie,10,48,2020-03-07
PL81,Podlaskie,11,48,2020-03-14
PL81,Podlaskie,12,48,2020-03-21
PL81,Podlaskie,13,48,2020-03-28
PL81,Podlaskie,14,48,2020-04-04
PL81,Podlaskie,15,49,2020-04-11
PL81,Podlaskie,16,50,2020-04-18
PL81,Podlaskie,17,51,2020-04-25
PL81,Podlaskie,18,52,2020-05-02
PL81,Podlaskie,19,55,2020-05-09
PL81,Podlaskie,20,56,2020-05-16
PL81,Podlaskie,21,57,2020-05-23
PL81,Podlaskie,22,57,2020-05-30
PL81,Podlaskie,23,57,2020-06-06
PL81,Podlaskie,24,57,2020-06-13
PL81,Podlaskie,25,58,2020-06-20
PL81,Podlaskie,26,58,2020-06-27
PL81,Podlaskie,27,60,2020-07-04
PL81,Podlaskie,28,63,2020-07-11
PL81,Podlaskie,29,64,2020-07-18
PL81,Podlaskie,30,64,2020-07-25
PL81,Podlaskie,31,69,2020-08-01
PL81,Podlaskie,32,71,2020-08-08
PL81,Podlaskie,33,73,2020-08-15
PL81,Podlaskie,34,77,2020-08-22
PL81,Podlaskie,35,78,2020-08-29
PL81,Podlaskie,36,80,2020-09-05
PL81,Podlaskie,37,81,2020-09-12
PL81,Podlaskie,38,86,2020-09-19
PL81,Podlaskie,39,89,2020-09-26
PL81,Podlaskie,40,95,2020-10-03
PL81,Podlaskie,41,109,2020-10-10
PL81,Podlaskie,42,126,2020-10-17
PL81,Podlaskie,43,142,2020-10-24
PL81,Podlaskie,44,167,2020-10-31
PL81,Podlaskie,45,227,2020-11-07
PL81,Podlaskie,46,307,2020-11-14
PL81,Podlaskie,47,406,2020-11-21
PL81,Podlaskie,48,519,2020-11-28
PL81,Podlaskie,49,594,2020-12-05
PL81,Podlaskie,50,706,2020-12-12
PL81,Podlaskie,51,783,2020-12-19
PL81,Podlaskie,52,828,2020-12-26
PL81,Podlaskie,53,892,2021-01-02
PL82,Pomorskie,1,114,2021-01-09
PL82,Pomorskie,10,114,2020-03-07
PL82,Pomorskie,11,114,2020-03-14
PL82,Pomorskie,12,114,2020-03-21
PL82,Pomorskie,13,114,2020-03-28
PL82,Pomorskie,14,114,2020-04-04
PL82,Pomorskie,15,115,2020-04-11
PL82,Pomorskie,16,116,2020-04-18
PL82,Pomorskie,17,117,2020-04-25
PL82,Pomorskie,18,126,2020-05-02
PL82,Pomorskie,19,137,2020-05-09
PL82,Pomorskie,20,142,2020-05-16
PL82,Pomorskie,21,143,2020-05-23
PL82,Pomorskie,22,148,2020-05-30
PL82,Pomorskie,23,150,2020-06-06
PL82,Pomorskie,24,151,2020-06-13
PL82,Pomorskie,25,152,2020-06-20
PL82,Pomorskie,26,152,2020-06-27
PL82,Pomorskie,27,152,2020-07-04
PL82,Pomorskie,28,152,2020-07-11
PL82,Pomorskie,29,152,2020-07-18
PL82,Pomorskie,30,153,2020-07-25
PL82,Pomorskie,31,153,2020-08-01
PL82,Pomorskie,32,153,2020-08-08
PL82,Pomorskie,33,154,2020-08-15
PL82,Pomorskie,34,157,2020-08-22
PL82,Pomorskie,35,158,2020-08-29
PL82,Pomorskie,36,162,2020-09-05
PL82,Pomorskie,37,164,2020-09-12
PL82,Pomorskie,38,166,2020-09-19
PL82,Pomorskie,39,175,2020-09-26
PL82,Pomorskie,40,200,2020-10-03
PL82,Pomorskie,41,232,2020-10-10
PL82,Pomorskie,42,276,2020-10-17
PL82,Pomorskie,43,319,2020-10-24
PL82,Pomorskie,44,391,2020-10-31
PL82,Pomorskie,45,490,2020-11-07
PL82,Pomorskie,46,605,2020-11-14
PL82,Pomorskie,47,759,2020-11-21
PL82,Pomorskie,48,928,2020-11-28
PL82,Pomorskie,49,1142,2020-12-05
PL82,Pomorskie,50,1310,2020-12-12
PL82,Pomorskie,51,1451,2020-12-19
PL82,Pomorskie,52,1556,2020-12-26
PL82,Pomorskie,53,1696,2021-01-02
PL83,Slaskie,1,135,2021-01-09
PL83,Slaskie,10,135,2020-03-07
PL83,Slaskie,11,135,2020-03-14
PL83,Slaskie,12,135,2020-03-21
PL83,Slaskie,13,137,2020-03-28
PL83,Slaskie,14,151,2020-04-04
PL83,Slaskie,15,173,2020-04-11
PL83,Slaskie,16,202,2020-04-18
PL83,Slaskie,17,224,2020-04-25
PL83,Slaskie,18,255,2020-05-02
PL83,Slaskie,19,280,2020-05-09
PL83,Slaskie,20,308,2020-05-16
PL83,Slaskie,21,322,2020-05-23
PL83,Slaskie,22,339,2020-05-30
PL83,Slaskie,23,370,2020-06-06
PL83,Slaskie,24,390,2020-06-13
PL83,Slaskie,25,423,2020-06-20
PL83,Slaskie,26,452,2020-06-27
PL83,Slaskie,27,474,2020-07-04
PL83,Slaskie,28,489,2020-07-11
PL83,Slaskie,29,504,2020-07-18
PL83,Slaskie,30,515,2020-07-25
PL83,Slaskie,31,525,2020-08-01
PL83,Slaskie,32,540,2020-08-08
PL83,Slaskie,33,565,2020-08-15
PL83,Slaskie,34,589,2020-08-22
PL83,Slaskie,35,609,2020-08-29
PL83,Slaskie,36,632,2020-09-05
PL83,Slaskie,37,644,2020-09-12
PL83,Slaskie,38,658,2020-09-19
PL83,Slaskie,39,672,2020-09-26
PL83,Slaskie,40,698,2020-10-03
PL83,Slaskie,41,725,2020-10-10
PL83,Slaskie,42,786,2020-10-17
PL83,Slaskie,43,871,2020-10-24
PL83,Slaskie,44,1027,2020-10-31
PL83,Slaskie,45,1263,2020-11-07
PL83,Slaskie,46,1499,2020-11-14
PL83,Slaskie,47,1922,2020-11-21
PL83,Slaskie,48,2273,2020-11-28
PL83,Slaskie,49,2605,2020-12-05
PL83,Slaskie,50,2932,2020-12-12
PL83,Slaskie,51,3180,2020-12-19
PL83,Slaskie,52,3381,2020-12-26
PL83,Slaskie,53,3569,2021-01-02
PL84,Swietokrzyskie,1,22,2021-01-09
PL84,Swietokrzyskie,10,22,2020-03-07
PL84,Swietokrzyskie,11,22,2020-03-14
PL84,Swietokrzyskie,12,22,2020-03-21
PL84,Swietokrzyskie,13,23,2020-03-28
PL84,Swietokrzyskie,14,23,2020-04-04
PL84,Swietokrzyskie,15,24,2020-04-11
PL84,Swietokrzyskie,16,26,2020-04-18
PL84,Swietokrzyskie,17,28,2020-04-25
PL84,Swietokrzyskie,18,30,2020-05-02
PL84,Swietokrzyskie,19,33,2020-05-09
PL84,Swietokrzyskie,20,39,2020-05-16
PL84,Swietokrzyskie,21,42,2020-05-23
PL84,Swietokrzyskie,22,44,2020-05-30
PL84,Swietokrzyskie,23,44,2020-06-06
PL84,Swietokrzyskie,24,48,2020-06-13
PL84,Swietokrzyskie,25,52,2020-06-20
PL84,Swietokrzyskie,26,58,2020-06-27
PL84,Swietokrzyskie,27,62,2020-07-04
PL84,Swietokrzyskie,28,63,2020-07-11
PL84,Swietokrzyskie,29,66,2020-07-18
PL84,Swietokrzyskie,30,67,2020-07-25
PL84,Swietokrzyskie,31,67,2020-08-01
PL84,Swietokrzyskie,32,67,2020-08-08
PL84,Swietokrzyskie,33,69,2020-08-15
PL84,Swietokrzyskie,34,70,2020-08-22
PL84,Swietokrzyskie,35,71,2020-08-29
PL84,Swietokrzyskie,36,74,2020-09-05
PL84,Swietokrzyskie,37,75,2020-09-12
PL84,Swietokrzyskie,38,76,2020-09-19
PL84,Swietokrzyskie,39,77,2020-09-26
PL84,Swietokrzyskie,40,79,2020-10-03
PL84,Swietokrzyskie,41,95,2020-10-10
PL84,Swietokrzyskie,42,118,2020-10-17
PL84,Swietokrzyskie,43,147,2020-10-24
PL84,Swietokrzyskie,44,210,2020-10-31
PL84,Swietokrzyskie,45,308,2020-11-07
PL84,Swietokrzyskie,46,391,2020-11-14
PL84,Swietokrzyskie,47,492,2020-11-21
PL84,Swietokrzyskie,48,583,2020-11-28
PL84,Swietokrzyskie,49,677,2020-12-05
PL84,Swietokrzyskie,50,766,2020-12-12
PL84,Swietokrzyskie,51,826,2020-12-19
PL84,Swietokrzyskie,52,907,2020-12-26
PL84,Swietokrzyskie,53,951,2021-01-02
PL85,Warminsko-Mazurskie,1,94,2021-01-09
PL85,Warminsko-Mazurskie,10,94,2020-03-07
PL85,Warminsko-Mazurskie,11,94,2020-03-14
PL85,Warminsko-Mazurskie,12,94,2020-03-21
PL85,Warminsko-Mazurskie,13,94,2020-03-28
PL85,Warminsko-Mazurskie,14,94,2020-04-04
PL85,Warminsko-Mazurskie,15,95,2020-04-11
PL85,Warminsko-Mazurskie,16,95,2020-04-18
PL85,Warminsko-Mazurskie,17,95,2020-04-25
PL85,Warminsko-Mazurskie,18,95,2020-05-02
PL85,Warminsko-Mazurskie,19,95,2020-05-09
PL85,Warminsko-Mazurskie,20,95,2020-05-16
PL85,Warminsko-Mazurskie,21,95,2020-05-23
PL85,Warminsko-Mazurskie,22,95,2020-05-30
PL85,Warminsko-Mazurskie,23,95,2020-06-06
PL85,Warminsko-Mazurskie,24,95,2020-06-13
PL85,Warminsko-Mazurskie,25,95,2020-06-20
PL85,Warminsko-Mazurskie,26,95,2020-06-27
PL85,Warminsko-Mazurskie,27,95,2020-07-04
PL85,Warminsko-Mazurskie,28,95,2020-07-11
PL85,Warminsko-Mazurskie,29,95,2020-07-18
PL85,Warminsko-Mazurskie,30,96,2020-07-25
PL85,Warminsko-Mazurskie,31,96,2020-08-01
PL85,Warminsko-Mazurskie,32,96,2020-08-08
PL85,Warminsko-Mazurskie,33,97,2020-08-15
PL85,Warminsko-Mazurskie,34,99,2020-08-22
PL85,Warminsko-Mazurskie,35,102,2020-08-29
PL85,Warminsko-Mazurskie,36,103,2020-09-05
PL85,Warminsko-Mazurskie,37,103,2020-09-12
PL85,Warminsko-Mazurskie,38,104,2020-09-19
PL85,Warminsko-Mazurskie,39,107,2020-09-26
PL85,Warminsko-Mazurskie,40,113,2020-10-03
PL85,Warminsko-Mazurskie,41,125,2020-10-10
PL85,Warminsko-Mazurskie,42,141,2020-10-17
PL85,Warminsko-Mazurskie,43,166,2020-10-24
PL85,Warminsko-Mazurskie,44,189,2020-10-31
PL85,Warminsko-Mazurskie,45,255,2020-11-07
PL85,Warminsko-Mazurskie,46,311,2020-11-14
PL85,Warminsko-Mazurskie,47,414,2020-11-21
PL85,Warminsko-Mazurskie,48,560,2020-11-28
PL85,Warminsko-Mazurskie,49,766,2020-12-05
PL85,Warminsko-Mazurskie,50,894,2020-12-12
PL85,Warminsko-Mazurskie,51,1051,2020-12-19
PL85,Warminsko-Mazurskie,52,1174,2020-12-26
PL85,Warminsko-Mazurskie,53,1289,2021-01-02
PL86,Wielkopolskie,1,182,2021-01-09
PL86,Wielkopolskie,10,182,2020-03-07
PL86,Wielkopolskie,11,183,2020-03-14
PL86,Wielkopolskie,12,183,2020-03-21
PL86,Wielkopolskie,13,184,2020-03-28
PL86,Wielkopolskie,14,194,2020-04-04
PL86,Wielkopolskie,15,208,2020-04-11
PL86,Wielkopolskie,16,230,2020-04-18
PL86,Wielkopolskie,17,254,2020-04-25
PL86,Wielkopolskie,18,269,2020-05-02
PL86,Wielkopolskie,19,290,2020-05-09
PL86,Wielkopolskie,20,318,2020-05-16
PL86,Wielkopolskie,21,327,2020-05-23
PL86,Wielkopolskie,22,333,2020-05-30
PL86,Wielkopolskie,23,336,2020-06-06
PL86,Wielkopolskie,24,345,2020-06-13
PL86,Wielkopolskie,25,349,2020-06-20
PL86,Wielkopolskie,26,354,2020-06-27
PL86,Wielkopolskie,27,359,2020-07-04
PL86,Wielkopolskie,28,364,2020-07-11
PL86,Wielkopolskie,29,372,2020-07-18
PL86,Wielkopolskie,30,373,2020-07-25
PL86,Wielkopolskie,31,381,2020-08-01
PL86,Wielkopolskie,32,386,2020-08-08
PL86,Wielkopolskie,33,395,2020-08-15
PL86,Wielkopolskie,34,400,2020-08-22
PL86,Wielkopolskie,35,403,2020-08-29
PL86,Wielkopolskie,36,410,2020-09-05
PL86,Wielkopolskie,37,420,2020-09-12
PL86,Wielkopolskie,38,432,2020-09-19
PL86,Wielkopolskie,39,449,2020-09-26
PL86,Wielkopolskie,40,476,2020-10-03
PL86,Wielkopolskie,41,534,2020-10-10
PL86,Wielkopolskie,42,584,2020-10-17
PL86,Wielkopolskie,43,657,2020-10-24
PL86,Wielkopolskie,44,764,2020-10-31
PL86,Wielkopolskie,45,900,2020-11-07
PL86,Wielkopolskie,46,1101,2020-11-14
PL86,Wielkopolskie,47,1409,2020-11-21
PL86,Wielkopolskie,48,1671,2020-11-28
PL86,Wielkopolskie,49,1956,2020-12-05
PL86,Wielkopolskie,50,2215,2020-12-12
PL86,Wielkopolskie,51,2550,2020-12-19
PL86,Wielkopolskie,52,2902,2020-12-26
PL86,Wielkopolskie,53,3137,2021-01-02
PL87,Zachodniopomorskie,1,81,2021-01-09
PL87,Zachodniopomorskie,10,81,2020-03-07
PL87,Zachodniopomorskie,11,81,2020-03-14
PL87,Zachodniopomorskie,12,81,2020-03-21
PL87,Zachodniopomorskie,13,82,2020-03-28
PL87,Zachodniopomorskie,14,83,2020-04-04
PL87,Zachodniopomorskie,15,83,2020-04-11
PL87,Zachodniopomorskie,16,83,2020-04-18
PL87,Zachodniopomorskie,17,87,2020-04-25
PL87,Zachodniopomorskie,18,91,2020-05-02
PL87,Zachodniopomorskie,19,97,2020-05-09
PL87,Zachodniopomorskie,20,99,2020-05-16
PL87,Zachodniopomorskie,21,100,2020-05-23
PL87,Zachodniopomorskie,22,100,2020-05-30
PL87,Zachodniopomorskie,23,100,2020-06-06
PL87,Zachodniopomorskie,24,100,2020-06-13
PL87,Zachodniopomorskie,25,101,2020-06-20
PL87,Zachodniopomorskie,26,101,2020-06-27
PL87,Zachodniopomorskie,27,103,2020-07-04
PL87,Zachodniopomorskie,28,104,2020-07-11
PL87,Zachodniopomorskie,29,104,2020-07-18
PL87,Zachodniopomorskie,30,104,2020-07-25
PL87,Zachodniopomorskie,31,104,2020-08-01
PL87,Zachodniopomorskie,32,104,2020-08-08
PL87,Zachodniopomorskie,33,104,2020-08-15
PL87,Zachodniopomorskie,34,108,2020-08-22
PL87,Zachodniopomorskie,35,108,2020-08-29
PL87,Zachodniopomorskie,36,109,2020-09-05
PL87,Zachodniopomorskie,37,109,2020-09-12
PL87,Zachodniopomorskie,38,111,2020-09-19
PL87,Zachodniopomorskie,39,111,2020-09-26
PL87,Zachodniopomorskie,40,117,2020-10-03
PL87,Zachodniopomorskie,41,119,2020-10-10
PL87,Zachodniopomorskie,42,126,2020-10-17
PL87,Zachodniopomorskie,43,145,2020-10-24
PL87,Zachodniopomorskie,44,170,2020-10-31
PL87,Zachodniopomorskie,45,223,2020-11-07
PL87,Zachodniopomorskie,46,280,2020-11-14
PL87,Zachodniopomorskie,47,375,2020-11-21
PL87,Zachodniopomorskie,48,547,2020-11-28
PL87,Zachodniopomorskie,49,656,2020-12-05
PL87,Zachodniopomorskie,50,782,2020-12-12
PL87,Zachodniopomorskie,51,891,2020-12-19
PL87,Zachodniopomorskie,52,1025,2020-12-26
PL87,Zachodniopomorskie,53,1122,2021-01-02
