forecaster_id,location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,leaderboard,median,shape_log_normal,horizon,target_end_date,zero_baseline,quantile,value,target,board_name,submission_date
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3171,0.2,2,2020-11-14T00:00:00Z,TRUE,0.9,4097.41918592444,2 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3171,0.2,2,2020-11-14T00:00:00Z,TRUE,0.95,4406.22238773954,2 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3171,0.2,2,2020-11-14T00:00:00Z,TRUE,0.975,4692.84867971418,2 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3171,0.2,2,2020-11-14T00:00:00Z,TRUE,0.99,5049.63806471004,2 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.01,1907.40451295855,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.025,2129.01321075224,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.05,2340.09540127217,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.1,2609.56180578358,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.15,2808.68884022698,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.2,2977.73044978851,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.25,3130.83850403946,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.3,3275.03197561464,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.35,3414.57026108449,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.4,3552.47184466113,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.45,3691.1917830456,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.5,3833,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.55,3980.25620545724,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.6,4135.68063096119,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.65,4302.70513611683,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.7,4486.02917754497,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.75,4692.63712613867,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.8,4933.92173930435,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.85,5230.87099915729,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.9,5630.02147235538,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.95,6278.32907667479,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.975,6900.7974801664,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,3833,0.3,3,2020-11-21T00:00:00Z,TRUE,0.99,7702.55543603158,3 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.01,1857.87465643902,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.025,2112.06794845563,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.05,2358.33571097205,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.1,2678.11150693083,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.15,2918.01399492587,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.2,3123.91649269665,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.25,3312.103612202,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.3,3490.74350788038,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.35,3664.86965255586,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.4,3838.12300525277,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.45,4013.5392622195,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.5,4194,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.55,4382.57479267136,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.6,4582.8744873281,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.65,4799.52567691816,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.7,5038.93682256839,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.75,5310.71429504761,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.8,5630.63578719933,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.85,6027.94778592105,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.9,6567.92517954492,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.95,7458.49537797565,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.975,8328.15819815916,4 wk ahead inc death,seabbs,2020-11-02
515822,PL,Poland,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T19:17:14.180726Z,45,TRUE,yes,4194,0.35,4,2020-11-28T00:00:00Z,TRUE,0.99,9467.61178911496,4 wk ahead inc death,seabbs,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.01,126790.868931602,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.025,131522.431231742,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.05,135732.827859334,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.1,140754.699954553,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.15,144247.485873692,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.2,147085.153103295,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.25,149564.066607435,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.3,151825.792859455,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.35,153952.139030423,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.4,155997.363258914,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.45,158001.998321011,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.5,160000,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.55,162023.267250005,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.6,164105.337841581,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.65,166285.445341822,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.7,168614.301416478,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.75,171164.107667606,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.8,174048.838104154,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.85,177472.763874833,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.9,181876.69760417,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.95,188605.810427308,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.975,194643.603834336,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,160000,0.1,1,2020-11-07T00:00:00Z,TRUE,0.99,201907.284142125,1 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.01,67179.6528174808,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.025,74984.8117536009,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.05,82419.2223250047,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.1,91909.9514168493,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.15,98923.2959641645,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.2,104877.018189786,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.25,110269.553364291,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.3,115348.112890158,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.35,120262.714648162,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.4,125119.671022503,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.45,130005.450224669,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.5,135000,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.55,140186.430403529,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.6,145660.549225088,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.65,151543.228117864,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.7,157999.984077373,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.75,165276.809817042,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.8,173774.963424494,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.85,184233.651157379,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.9,198291.912018778,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.95,221125.600143777,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.975,243049.21988585,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,135000,0.3,2,2020-11-14T00:00:00Z,TRUE,0.99,271287.499051465,2 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.01,34374.2050111863,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.025,41284.9643154494,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.05,48330.0515420241,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.1,57957.187012564,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.15,65513.9876038048,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.2,72216.586469247,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.25,78510.7447088974,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.3,84629.2633630684,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.35,90723.8368666407,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.4,96912.3357023854,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.45,103301.272275353,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.5,110000,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.55,117133.116886954,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.6,124855.106548651,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.65,133371.784284061,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.7,142976.548762923,3 wk ahead inc case,seb,2020-11-02
215393,GM,Germany,incident,quantile,2020-11-02T00:00:00Z,2020-11-02T20:15:18.001821Z,45,TRUE,yes,110000,0.5,3,2020-11-21T00:00:00Z,TRUE,0.75,154119.032303979,3 wk ahead inc case,seb,2020-11-02
