location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,quantile,value,target,forecaster_id,board_name
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.65,75859.8286400786,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.7,77351.3851052578,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.75,78993.9270787784,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.8,80864.0528493825,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.85,83099.8657713323,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.9,86001.0608154198,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.95,90488.4229969476,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.975,94569.7228036686,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:48:28.502303Z,43,TRUE,71876,0.14,4,2020-11-14T00:00:00Z,TRUE,0.99,99547.1214458265,4 wk ahead inc case,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.01,193.432888652659,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.025,199.186452799358,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.05,204.271535145191,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.1,210.295635397807,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.15,214.460116154612,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.2,217.828652250663,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.25,220.760692078986,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.3,223.427373966154,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.35,225.927198366018,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.4,228.325144469743,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.45,230.669406741765,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.5,233,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.55,235.354140658872,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.6,237.770571112873,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.65,240.294220406558,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.7,242.98276006334,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.75,245.9178737335,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.8,249.228003015543,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.85,253.142640102186,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.9,258.155619337053,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.95,265.768796231999,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.975,272.553676402309,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,233,0.08,1,2020-10-24T00:00:00Z,TRUE,0.99,280.660648652593,1 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.01,202.865390290563,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.025,210.435889970787,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.05,217.172524574934,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.1,225.207519927285,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.15,230.795977397907,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.2,235.336244965272,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.25,239.302506571896,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.3,242.921268575128,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.35,246.323422448677,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.4,249.595781214263,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.45,252.803197313617,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.5,256,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.55,259.237227600009,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.6,262.56854054653,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.65,266.056712546915,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.7,269.782882266366,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.75,273.86257226817,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.8,278.478140966646,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.85,283.956422199732,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.9,291.002716166673,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.95,301.769296683693,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.975,311.429766134938,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,256,0.1,2,2020-10-31T00:00:00Z,TRUE,0.99,323.051654627401,2 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.01,223.899593808702,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.025,233.963185528499,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.05,242.97948577305,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.1,253.806779387626,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.15,261.383178508838,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.2,267.565636490397,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.25,272.986047085127,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.3,277.947262595003,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.35,282.625019149828,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.4,287.136525698292,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.45,291.569993736482,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.5,296,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.55,300.497314134411,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.6,305.137076472334,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.65,310.007940073954,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.7,315.225266771795,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.75,320.954132768105,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.8,327.45610067586,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.85,335.201371793853,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.9,345.207485045893,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.95,360.590112046891,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.975,374.486267153888,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,296,0.12,3,2020-11-07T00:00:00Z,TRUE,0.99,391.318262394252,3 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.01,243.877836744146,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.025,255.774791468087,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.05,266.470004275225,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.1,279.357116541554,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.15,288.40228079606,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.2,295.799510102169,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.25,302.296700458738,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.3,308.252911670513,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.35,313.876938607778,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.4,319.308439635886,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.45,324.652921997837,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.5,330,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.55,335.435145107751,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.6,341.049551099185,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.65,346.951262118948,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.7,353.281334504965,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.75,360.242105966566,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.8,368.154767945309,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.85,377.597568574734,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.9,389.823611254956,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.95,408.676392287374,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.975,425.765179496148,4 wk ahead inc death,62963,Joel
GM,Germany,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:50:32.787433Z,43,TRUE,330,0.13,4,2020-11-14T00:00:00Z,TRUE,0.99,446.535041698963,4 wk ahead inc death,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.01,46484.8839118918,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.025,48574.2351468526,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.05,50446.1531037061,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.1,52694.0602043485,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.15,54267.0332840613,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.2,55550.6034624354,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.25,56675.9612755723,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.3,57705.9833632208,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.35,58677.1551582215,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.4,59613.8109806177,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.45,60534.2648482493,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.5,61454.0000000001,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.55,62387.7092662707,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.6,63350.9928970636,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.65,64362.2565854891,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.7,65445.4511628171,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.75,66634.8489024701,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.8,67984.7540909943,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.85,69592.7875074982,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.9,71670.205358143,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.95,74863.8673842219,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.975,77748.9157489023,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,61454,0.12,1,2020-10-24T00:00:00Z,TRUE,0.99,81243.4881661364,1 wk ahead inc case,62963,Joel
PL,Poland,incident,quantile,2020-10-19T00:00:00Z,2020-10-19T15:52:22.031420Z,43,TRUE,89292,0.14,2,2020-10-31T00:00:00Z,TRUE,0.01,64471.4954966593,2 wk ahead inc case,62963,Joel
