location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,forecaster_id,quantile,value,target
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.35,250223.490303533,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.4,255900.821010786,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.45,261516.277979438,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.5,267163,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.55,272931.647392947,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.6,278920.826776056,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.65,285249.272490035,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.7,292073.956586555,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.75,299622.16070676,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.8,308257.221359701,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.85,318637.03550222,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.9,332195.192430975,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.95,353358.836851678,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.975,372804.008956437,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:14:13.794550Z,44,TRUE,267163,0.17,4,2020-11-21T00:00:00Z,TRUE,,0.99,396762.592330973,4 wk ahead inc case
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.01,763.381639036239,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.025,794.776001873507,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.05,822.807650314092,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.1,856.355575982199,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.15,879.759594215755,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.2,898.815709901572,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.25,915.49278402677,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.3,930.732860817184,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.35,945.08143964385,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.4,958.901322418043,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.45,972.464534501387,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.5,986,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.55,999.723861907699,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.6,1013.86448977715,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.65,1028.69018395533,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.7,1044.54891508441,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.75,1061.93737073909,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.8,1081.64108536383,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.85,1105.07007413388,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.9,1135.27140742318,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.95,1181.55926191119,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.975,1223.23270671015,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,986,0.11,1,2020-10-31T00:00:00Z,TRUE,,0.99,1273.53862116383,1 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.01,917.128470907529,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.025,961.868230945139,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.05,1002.08871304713,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.1,1050.5520655396,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.15,1084.56736505427,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.2,1112.38543041452,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.25,1136.81880384634,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.3,1159.21776782759,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.35,1180.36751761289,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.4,1200.79325329738,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.45,1220.89174605853,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.5,1241,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.55,1261.43943963248,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.6,1282.55300883057,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.65,1304.74701905944,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.7,1328.55192763837,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.75,1354.72864698336,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.8,1384.48505157615,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.85,1419.99570485226,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.9,1465.97303505273,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.95,1536.87091766252,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.975,1601.13511440824,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1241,0.13,2,2020-11-07T00:00:00Z,TRUE,,0.99,1679.2423840861,2 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.01,1117.39614971798,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.025,1180.524339998,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.05,1237.66340272451,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.1,1306.98186408725,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.15,1355.930975187,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.2,1396.13835606221,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.25,1431.58157679099,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.3,1464.17686326868,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.35,1495.04338042911,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.4,1524.93414866211,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.45,1554.42249587929,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.5,1584,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.55,1614.14030397231,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.6,1645.35367130529,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.65,1678.24962997385,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.7,1713.62904505859,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.75,1752.64619262862,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.8,1797.13993896477,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.85,1850.43047611916,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.9,1919.73283558317,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.95,2027.25231632182,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.975,2125.37422142795,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,1584,0.15,3,2020-11-14T00:00:00Z,TRUE,,0.99,2245.44894004983,3 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.01,1485.92725748081,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.025,1575.63822988586,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.05,1657.11489090157,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.1,1756.29487005552,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.15,1826.54336797111,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.2,1884.37321877968,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.25,1935.44310096829,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.3,1982.48393484977,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.35,2027.09427989156,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.4,2070.35298427692,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.45,2113.08473070834,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.5,2156,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.55,2199.78684832094,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.6,2245.19008850244,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.65,2293.10301257851,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.7,2344.70298512267,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.75,2401.69085708305,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.8,2466.78097187683,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.85,2544.88126671928,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.9,2646.67174018054,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.95,2805.07768382373,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.975,2950.12897747266,4 wk ahead inc death
PL,Poland,incident,quantile,2020-10-27T00:00:00Z,2020-10-27T11:15:01.349802Z,44,TRUE,2156,0.16,4,2020-11-21T00:00:00Z,TRUE,,0.99,3128.23927052838,4 wk ahead inc death
