forecaster_id,location,location_name,inc,type,forecast_week,expert,leaderboard,forecast_type,distribution,median,lower_90,upper_90,width,horizon,target_end_date,assigned_baseline_model,chosen_baseline_model,forecast_duration,quantile,value,target,board_name
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.3,112343.680430681,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.35,116318.574610788,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.4,120220.324941063,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.45,124119.838642152,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.5,128081,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.55,132168.577887828,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.6,136455.649816636,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.65,141032.871283814,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.7,146022.833666395,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.75,151606.039958152,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.8,158074.775648543,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.85,165964.054151431,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.9,176452.332250891,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.95,193229.051975208,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.975,209066.811350288,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,128081,,,0.25,4,2020-12-12,constant,constant,,0.99,229120.907549817,4 wk ahead inc case,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.01,1744.52063020995,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.025,1843.07872021153,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.05,1932.28636044047,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.1,2040.50893300996,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.15,2116.93011467011,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.2,2179.70338039257,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.25,2235.03866123997,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.3,2285.92764069662,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.35,2334.11760088458,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.4,2380.78418537966,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.45,2426.82249514488,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.5,2473,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.55,2520.05616901738,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.6,2568.78764465781,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.65,2620.14604477609,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.7,2675.38170986736,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.75,2736.29673887032,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.8,2805.76203854789,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.85,2888.96121681988,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.9,2997.15865050327,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.95,3165.02208223728,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.975,3318.21366767128,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2473,,,0.15,1,2020-11-21,constant,constant,,0.99,3505.67880602476,1 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.01,1777.66335242522,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.025,1891.90647915596,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.05,1996.01721095786,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.1,2123.18039535311,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.15,2213.52272779065,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.2,2288.05773596779,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.25,2353.99917795229,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.3,2414.83468174604,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.35,2472.6104078833,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.4,2528.71156360902,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.45,2584.2013073132,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.5,2640,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.55,2697.00351140457,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.6,2756.18623345593,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.65,2818.72145234816,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.7,2886.16030434044,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.75,2960.74869748373,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.8,3046.07698068075,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.85,3148.64623366956,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.9,3282.62262370828,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.95,3491.7534587066,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.975,3683.90302416501,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2640,,,0.17,2,2020-11-28,constant,constant,,0.99,3920.6523498904,2 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.01,1845.32295414478,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.025,1978.35807191881,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.05,2100.4218636743,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.1,2250.52968414359,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.15,2357.8214001011,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.2,2446.72982280342,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.25,2525.67246136224,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.3,2598.73374106066,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.35,2668.32120509459,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.4,2736.07510910873,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.45,2803.26482047884,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.5,2871,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.55,2940.37186204621,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.6,3012.57848242515,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.65,3089.07375328819,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.7,3171.79127271261,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.75,3263.54312607672,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.8,3368.83987891877,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.85,3495.87165492967,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.9,3662.53378396857,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.95,3924.27880444027,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.975,4166.40501888796,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,2871,,,0.19,3,2020-12-05,constant,constant,,0.99,4466.77422046164,3 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.01,1890.8863423515,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.025,2042.1155404496,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.05,2181.82018404864,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.1,2354.79319454738,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.15,2479.17966472512,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.2,2582.70752728426,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.25,2674.96391184191,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.3,2760.61816983732,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.35,2842.43602261055,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.4,2922.31422513796,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.45,3001.73319663976,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.5,3082,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.55,3164.41314992058,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.6,3250.41158075723,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.65,3341.75472180943,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.7,3440.7960158285,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.75,3550.97276563235,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.8,3677.81636118434,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.85,3831.39799634215,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.9,4033.78267866354,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.95,4353.57783810301,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.975,4651.41360116615,4 wk ahead inc death,nib
996366,PL,Poland,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,3082,,,0.21,4,2020-12-12,constant,constant,,0.99,5023.42408808528,4 wk ahead inc death,nib
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.01,82194.9142782227,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.025,89149.630481198,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.05,95599.9466407311,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.1,103618.079602058,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.15,109404.441852284,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.2,114232.852688301,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.25,118544.67716133,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.3,122555.358807961,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.35,126392.88111141,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.4,130145.365186377,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.45,133881.940399367,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.5,137664,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.55,141552.899812091,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.6,145616.9942653,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.65,149940.223922067,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.7,154635.23651949,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.75,159866.95775643,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.8,165901.283650083,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.85,173223.102966768,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.9,182896.430514657,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.95,198236.270645842,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.975,212579.421739689,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,137664,,,0.221687611447369,1,2020-11-21,zero,constant,,0.99,230566.295523482,1 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.01,78966.5619021305,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.025,85648.1191782296,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.05,91845.0876254007,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.1,99548.2940632946,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.15,105107.386579335,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.2,109746.152937562,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.25,113888.622786829,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.3,117741.777733209,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.35,121428.574479543,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.4,125033.673026025,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.45,128623.487559559,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.5,132257,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.55,135993.156311365,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.6,139897.626180742,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.65,144051.053254742,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.7,148561.660828961,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.75,153587.896850245,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.8,159385.213793796,2 wk ahead inc case,BQuilty
253412,GM,Germany,incident,quantile,47,TRUE,yes,distribution_forecast,log-normal,132257,,,0.221687611447369,2,2020-11-28,zero,constant,,0.85,166419.455551748,2 wk ahead inc case,BQuilty
