forecaster_id,forecast_date,expert,leaderboard,distribution,median,width,horizon,target_end_date,submission_date,region,target_type,forecast_duration,forecast_week
253412,2021-01-13,TRUE,yes,log-normal,1.1,0.1,2,2021-01-02,2021-01-11,Germany,death,51.924870967865,2
253412,2021-01-13,TRUE,yes,log-normal,1.12,0.15,3,2021-01-09,2021-01-11,Germany,death,51.924870967865,2
253412,2021-01-13,TRUE,yes,log-normal,1.21,0.2,4,2021-01-16,2021-01-11,Germany,death,51.924870967865,2
253412,2021-01-13,TRUE,yes,log-normal,1.2,0.25,5,2021-01-23,2021-01-11,Germany,death,51.924870967865,2
253412,2021-01-13,TRUE,yes,log-normal,1.13,0.3,6,2021-01-30,2021-01-11,Germany,death,51.924870967865,2
253412,2021-01-13,TRUE,yes,log-normal,1.12,0.35,7,2021-02-06,2021-01-11,Germany,death,51.924870967865,2
515822,2021-01-13,TRUE,yes,log-normal,1.09,0.02,1,2020-12-26,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,1.1,0.03,2,2021-01-02,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,1.1,0.04,3,2021-01-09,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,1.07,0.05,4,2021-01-16,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,1.03,0.06,5,2021-01-23,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,0.99,0.09,6,2021-01-30,2021-01-11,Germany,death,31.2050447463989,2
515822,2021-01-13,TRUE,yes,log-normal,1,0.1,7,2021-02-06,2021-01-11,Germany,death,31.2050447463989,2
253412,2021-01-13,TRUE,yes,log-normal,1.01,0,1,2020-12-26,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.04,0.1,2,2021-01-02,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.07,0.15,3,2021-01-09,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.11,0.2,4,2021-01-16,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.15,0.25,5,2021-01-23,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.18,0.3,6,2021-01-30,2021-01-11,Poland,case,57.502984046936,2
253412,2021-01-13,TRUE,yes,log-normal,1.21,0.35,7,2021-02-06,2021-01-11,Poland,case,57.502984046936,2
515822,2021-01-13,TRUE,yes,log-normal,1,0.02,1,2020-12-26,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,1.04,0.03,2,2021-01-02,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,1.07,0.04,3,2021-01-09,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,1.02,0.05,4,2021-01-16,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,1,0.06,5,2021-01-23,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,0.97,0.09,6,2021-01-30,2021-01-11,Poland,case,46.6897730827332,2
515822,2021-01-13,TRUE,yes,log-normal,0.96,0.1,7,2021-02-06,2021-01-11,Poland,case,46.6897730827332,2
253412,2021-01-13,TRUE,yes,log-normal,1.07,0,1,2020-12-26,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.12,0.1,2,2021-01-02,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.15,0.15,3,2021-01-09,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.17,0.2,4,2021-01-16,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.21,0.25,5,2021-01-23,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.22,0.3,6,2021-01-30,2021-01-11,Poland,death,24.7406139373779,2
253412,2021-01-13,TRUE,yes,log-normal,1.28,0.35,7,2021-02-06,2021-01-11,Poland,death,24.7406139373779,2
515822,2021-01-13,TRUE,yes,log-normal,1.06,0.02,1,2020-12-26,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,1.11,0.03,2,2021-01-02,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,1.07,0.04,3,2021-01-09,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,1.02,0.05,4,2021-01-16,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,1,0.06,5,2021-01-23,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,0.97,0.09,6,2021-01-30,2021-01-11,Poland,death,13.2384853363037,2
515822,2021-01-13,TRUE,yes,log-normal,0.96,0.1,7,2021-02-06,2021-01-11,Poland,death,13.2384853363037,2
880636,2021-01-13,TRUE,fab,log-normal,1.01,0.05,1,2020-12-26,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.1,2,2021-01-02,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.12,3,2021-01-09,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.14,4,2021-01-16,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.16,5,2021-01-23,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.18,6,2021-01-30,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.2,7,2021-02-06,2021-01-11,Poland,case,1425.62014913559,2
880636,2021-01-13,TRUE,fab,log-normal,1.07,0.05,1,2020-12-26,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.14,0.1,2,2021-01-02,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.19,0.12,3,2021-01-09,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.2,0.14,4,2021-01-16,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.22,0.16,5,2021-01-23,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.23,0.18,6,2021-01-30,2021-01-11,Poland,death,42.1457118988037,2
880636,2021-01-13,TRUE,fab,log-normal,1.24,0.2,7,2021-02-06,2021-01-11,Poland,death,42.1457118988037,2
89444,2021-01-13,TRUE,anonymous,log-normal,0.92,0.01,1,2020-12-26,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.07,0.02,2,2021-01-02,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.15,0.05,3,2021-01-09,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.08,0.08,4,2021-01-16,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,0.97,0.1,5,2021-01-23,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,0.91,0.12,6,2021-01-30,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,0.93,0.2,7,2021-02-06,2021-01-11,Germany,case,,2
89444,2021-01-13,TRUE,anonymous,log-normal,1,0.01,1,2020-12-26,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.05,0.02,2,2021-01-02,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.07,0.05,3,2021-01-09,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.08,0.08,4,2021-01-16,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.07,0.1,5,2021-01-23,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.1,0.12,6,2021-01-30,2021-01-11,Poland,case,1.46544005076091,2
89444,2021-01-13,TRUE,anonymous,log-normal,1.1,0.2,7,2021-02-06,2021-01-11,Poland,case,1.46544005076091,2
