location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,quantile,value,target,forecaster_id,board_name,submission_date
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.55,207683.600597821,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.6,215793.406259389,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.65,224508.486100539,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.7,234074.050484997,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.75,244854.533062284,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.8,257444.39025851,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.85,272938.742455376,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.9,293765.795583375,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.95,327593.481694484,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.975,360072.918349408,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,2e+05,0.3,3,2020-11-14T00:00:00Z,FALSE,0.99,401907.40600217,3 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.01,144311.846793107,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.025,161078.484507735,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.05,177048.699809269,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.1,197436.191932491,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.15,212501.895034131,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.2,225291.372407687,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.25,236875.336856625,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.3,247784.835097377,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.35,258342.127762719,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.4,268775.589603894,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.45,279270.967149289,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.5,290000,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.55,301141.22086684,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.6,312900.439076114,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.65,325537.304845782,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.7,339407.373203246,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.75,355039.072940311,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.8,373294.36587484,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.85,395761.176560296,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.9,425960.403595893,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.95,475010.548457001,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.975,522105.731606641,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:16:41.063756Z,44,TRUE,290000,0.3,4,2020-11-21T00:00:00Z,FALSE,0.99,582765.738703145,4 wk ahead inc case,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.01,134.11959335963,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.025,151.356589581377,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.05,167.943059636552,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.1,189.334382513592,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.15,205.285905726181,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.2,218.916785130351,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.25,231.329955592682,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.3,243.076089275736,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.35,254.492390107548,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.4,265.820732623373,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.45,277.260762338516,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.5,289,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.55,301.236277703178,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.6,314.200473287899,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.65,328.186630510658,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.7,343.600229248617,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.75,361.047058458183,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.8,381.519397657281,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.85,406.852091012054,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.9,441.129597758106,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.95,497.317365663988,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.975,551.816080363615,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,289,0.33,1,2020-10-31T00:00:00Z,FALSE,0.99,622.735261178771,1 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.01,186.096736806961,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.025,210.013814609455,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.05,233.028259218884,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.1,262.709644941004,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.15,284.843073343248,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.2,303.756508087442,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.25,320.980319005763,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.3,337.278587541765,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.35,353.119198730542,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.4,368.837763951463,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.45,384.711299992197,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.5,401,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.55,417.978364563925,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.6,435.966746672829,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.65,455.373144757003,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.7,476.760179684068,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.75,500.968409832981,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.8,529.374665953529,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.85,564.524873688005,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.9,612.086396889275,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.95,690.049355125464,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.975,765.66867898204,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,401,0.33,2,2020-11-07T00:00:00Z,FALSE,0.99,864.072109801686,2 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.01,258.029390684964,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.025,291.191224246525,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.05,323.101526498003,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.1,364.25576705037,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.15,394.944510670438,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.2,421.168624679845,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.25,445.05001837208,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.3,467.648116392073,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.35,489.611657092722,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.4,511.405976950157,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.45,533.415169066488,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.5,556,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.55,579.541074058708,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.6,604.482571446616,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.65,631.390195722927,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.7,661.0440396617,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.75,694.609565753459,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.8,733.995796184942,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.85,782.732742569902,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.9,848.678395686875,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.95,956.776661969471,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.975,1061.62540028432,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,556,0.33,3,2020-11-14T00:00:00Z,FALSE,0.99,1198.06506994947,3 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.01,357.342861200399,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.025,403.26842206803,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.05,447.460747128529,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.1,504.454929188462,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.15,546.955527367333,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.2,583.273095330001,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.25,616.346248464931,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.3,647.642175578949,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.35,678.059309283086,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.4,708.242090380613,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.45,738.722446369057,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.5,770,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.55,802.601847167636,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.6,837.143129521392,4 wk ahead inc death,215393,seb,2020-10-26
GM,Germany,incident,quantile,2020-10-26T00:00:00Z,2020-10-26T14:19:58.144394Z,44,TRUE,770,0.33,4,2020-11-21T00:00:00Z,FALSE,0.65,874.407285443621,4 wk ahead inc death,215393,seb,2020-10-26
