location,location_name,inc,type,forecast_date,forecast_time,forecast_week,expert,median,shape_log_normal,horizon,target_end_date,zero_baseline,quantile,value,target,forecaster_id,board_name,submission_date
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.025,20450.2455749739,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.05,21643.7072789643,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.1,23106.3882379274,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.15,24148.6963694673,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.2,25010.5212452804,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.25,25774.361387226,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.3,26480.1743669743,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.35,27151.4573929265,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.4,27804.1677806139,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.45,28450.6032938769,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.5,29101.4618464851,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.55,29767.2099552524,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.6,30459.2853950807,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.65,31191.5146707028,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.7,31982.2320603245,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.75,32858.0432655125,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.8,33861.5526360627,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.85,35070.0124199338,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.9,36651.9887436287,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.95,39128.928823831,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.975,41412.4651216326,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29101.4618464851,0.18,3,2020-10-31T00:00:00Z,TRUE,0.99,44235.6500196152,3 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.01,19238.8525965197,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.025,20550.4103109779,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.05,21749.7175573151,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.1,23219.5626870738,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.15,24266.9760149522,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.2,25133.0220851198,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.25,25900.6034949092,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.3,26609.8735270691,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.35,27284.4444786764,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.4,27940.3518237515,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.45,28589.9535602411,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.5,29244,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.55,29913.0089245514,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.6,30608.4741307016,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.65,31344.2898450205,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.7,32138.8801465001,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.75,33018.9810506961,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.8,34027.4055823289,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.85,35241.7843687264,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.9,36831.5091686068,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.95,39320.5812326683,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.975,41615.3022279634,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:29:58.907267Z,42,TRUE,29244,0.18,4,2020-11-07T00:00:00Z,TRUE,0.99,44452.3150073257,4 wk ahead inc case,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.01,63.3954344658011,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.025,65.7612156158711,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.05,67.8664139296669,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.1,70.3773499772766,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.15,72.123742936846,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.2,73.5425765516474,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.25,74.7820333037175,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.3,75.9128964297275,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.35,76.9760695152116,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.4,77.9986816294571,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.45,79.0009991605053,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.5,80,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.55,81.0116336250027,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.6,82.0526689207906,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.65,83.1427226709109,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.7,84.3071507082392,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.75,85.5820538338029,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.8,87.0244190520768,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
GM,Germany,incident,quantile,2020-10-11T00:00:00Z,2020-10-11T17:30:53.923141Z,42,TRUE,80,0.1,1,2020-10-17T00:00:00Z,TRUE,0.85,88.7363819374163,1 wk ahead inc death,13744,sophiemeakin,2020-10-12
